,m_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified,total_score
2633,1591827,8491165,Private room,,Roslindale,114,4.5,2,1.0,60.0,2.0,42.28556,-71.123999,2016-05-18 23:04:02.005085,47.592
2275,497810,2329611,Entire home/apt,,Downtown,115,4.5,8,3.0,299.0,,42.354393,-71.06009399999999,2016-05-19 02:29:54.727965,47.97
2206,4553903,10850877,Entire home/apt,,North End,116,4.5,3,1.0,125.0,1.0,42.365619,-71.056977,2016-05-19 00:02:14.250145,48.348
790,6676364,13382900,Private room,,Longwood Medical Area,115,5.0,1,1.0,84.0,1.0,42.338869,-71.1071,2016-05-18 19:45:26.657092,48.47
180,72811,378555,Private room,,Allston,118,4.5,2,1.0,62.0,2.0,42.356861,-71.130578,2016-05-19 01:30:21.292568,49.104
2423,2898226,10716287,Entire home/apt,,North End,118,4.5,3,1.0,124.0,3.0,42.364544,-71.053269,2016-05-18 20:20:35.113834,49.104
2854,36885,159160,Entire home/apt,,Fenway,117,5.0,2,1.0,155.0,5.0,42.346334999999996,-71.088323,2016-05-18 21:23:31.815563,49.226
3218,177129,847253,Private room,,Dorchester,120,4.5,3,1.0,79.0,2.0,42.293428000000006,-71.06773100000001,2016-05-18 21:32:29.309868,49.86
1663,163941,8229,Entire home/apt,,Roxbury,120,4.5,6,2.0,225.0,3.0,42.329646999999994,-71.095027,2016-05-18 20:45:17.798015,49.86
267,2875267,14696258,Entire home/apt,,Jamaica Plain,121,5.0,2,0.0,150.0,2.0,42.308837,-71.119351,2016-05-19 01:07:22.810045,50.738
1715,5709298,2006852,Entire home/apt,,Beacon Hill,121,5.0,4,2.0,208.0,1.0,42.359866,-71.067201,2016-05-18 23:39:38.326639,50.738
1983,508017,2503703,Entire home/apt,,Beacon Hill,124,4.5,2,1.0,199.0,,42.359145,-71.067851,2016-05-18 23:36:31.851888,51.372
3241,625012,3100734,Private room,,South End,123,5.0,2,1.0,127.0,2.0,42.347071,-71.07247,2016-05-18 21:35:14.866190,51.494
527,4695542,23953876,Private room,,Dorchester,125,4.5,2,1.0,69.0,1.0,42.311961,-71.054428,2016-05-18 22:32:49.165576,51.75
438,568234,2796082,Private room,,Jamaica Plain,125,5.0,3,1.0,125.0,1.0,42.303346999999995,-71.104974,2016-05-18 23:17:01.856962,52.25
3238,2698996,13812113,Private room,,Jamaica Plain,125,5.0,2,1.0,75.0,2.0,42.31568,-71.115201,2016-05-19 02:50:43.710307,52.25
251,4568116,11228809,Entire home/apt,,Roxbury,125,5.0,2,1.0,135.0,,42.329527,-71.09199,2016-05-19 01:13:42.259857,52.25
131,4428586,17618315,Private room,,Brighton,126,5.0,3,1.0,70.0,1.0,42.340003,-71.150269,2016-05-19 01:52:30.676343,52.628
2546,1936861,10021116,Private room,,Roslindale,128,5.0,1,1.0,55.0,1.0,42.289972,-71.136146,2016-05-19 00:41:15.069602,53.384
3114,6337106,22264304,Private room,,East Boston,131,4.5,2,1.0,105.0,1.0,42.368583,-71.034275,2016-05-19 01:30:00.031989,54.018
2365,1994683,3839373,Private room,,Jamaica Plain,135,4.5,3,1.0,80.0,2.0,42.312917999999996,-71.105363,2016-05-19 01:36:08.888083,55.53
2636,336960,1713739,Private room,,Jamaica Plain,135,4.5,3,1.0,70.0,2.0,42.289653,-71.114721,2016-05-18 23:05:55.587081,55.53
2566,4025194,1480518,Private room,,Roslindale,134,5.0,2,1.0,80.0,1.0,42.293535,-71.120713,2016-05-18 22:43:42.643923,55.652
3094,1454258,7799789,Private room,,Dorchester,136,5.0,2,1.0,100.0,1.0,42.308439,-71.046396,2016-05-18 22:58:28.414011,56.408
2050,2243598,321452,Entire home/apt,,Beacon Hill,139,4.0,4,1.0,175.0,2.0,42.358675,-71.070799,2016-05-18 21:54:21.683254,56.542
1655,1071235,965697,Entire home/apt,,Jamaica Plain,140,4.5,2,1.0,130.0,2.0,42.317478,-71.108195,2016-05-19 01:41:01.754246,57.42
3117,4820071,93916,Private room,,East Boston,139,5.0,3,1.0,120.0,1.0,42.374169,-71.03424,2016-05-18 22:42:16.064232,57.542
2430,4090224,17783651,Entire home/apt,,South Boston,140,5.0,10,3.0,225.0,,42.335018,-71.05488199999999,2016-05-18 23:51:34.997663,57.92
807,1850260,9663343,Private room,,Roxbury,142,4.5,2,1.0,62.0,1.0,42.326108000000005,-71.081813,2016-05-18 19:42:44.231898,58.176
1786,915272,4608023,Entire home/apt,,Beacon Hill,143,4.5,3,1.0,175.0,3.0,42.358431,-71.068146,2016-05-18 20:48:16.900456,58.554
3227,2227959,2005394,Private room,,Brighton,144,4.5,2,1.0,65.0,1.0,42.344889,-71.13714399999999,2016-05-19 01:24:10.648595,58.932
1958,4359160,324630,Entire home/apt,,Beacon Hill,147,4.0,2,0.0,99.0,,42.361079,-71.065625,2016-05-18 23:55:10.386146,59.566
2189,3129309,3637081,Entire home/apt,,North End,147,4.5,2,1.0,125.0,1.0,42.365709,-71.055603,2016-05-18 20:00:16.237398,60.066
2632,3987926,1480518,Private room,,Jamaica Plain,146,5.0,2,1.0,99.0,1.0,42.295587,-71.119416,2016-05-18 20:18:20.343518,60.188
3040,1038465,85770,Private room,,South End,148,4.5,1,1.0,135.0,1.0,42.346437,-71.07480799999999,2016-05-19 02:56:25.453772,60.444
2624,3988018,1480518,Private room,,Roslindale,147,5.0,2,1.0,75.0,1.0,42.295095,-71.118638,2016-05-18 20:59:42.977331,60.566
3186,4314054,22264304,Private room,,East Boston,150,4.5,2,1.0,75.0,1.0,42.367813,-71.03485,2016-05-19 02:18:06.834039,61.2
3136,220676,1144302,Private room,,North End,149,5.0,5,1.0,139.0,3.0,42.365390000000005,-71.05438199999999,2016-05-18 20:49:54.785684,61.322
2051,93505,501427,Entire home/apt,,Charlestown,152,4.5,4,2.0,199.0,3.0,42.377579,-71.063764,2016-05-19 00:51:39.543905,61.956
792,3012529,2005394,Private room,,Brighton,152,4.5,2,1.0,75.0,1.0,42.345366,-71.139871,2016-05-18 19:45:16.232619,61.956
63,3693850,18807469,Private room,,Jamaica Plain,151,5.0,2,1.0,69.0,1.0,42.299824,-71.112572,2016-05-19 02:15:49.384636,62.078
887,1881298,1920539,Private room,,Jamaica Plain,151,5.0,2,1.0,90.0,1.0,42.300264,-71.111807,2016-05-18 20:48:29.914758,62.078
2790,1115394,884747,Private room,,Jamaica Plain,151,5.0,2,1.0,91.0,2.0,42.310009,-71.101764,2016-05-19 02:45:52.012172,62.078
275,3992208,324630,Entire home/apt,,Fenway,154,4.0,4,0.0,99.0,,42.346215,-71.09371999999999,2016-05-19 01:03:57.470268,62.212
2991,1884045,9663343,Private room,,Roxbury,154,4.5,2,1.0,62.0,1.0,42.326570000000004,-71.082798,2016-05-19 01:17:28.698344,62.712
2626,1161210,3887707,Private room,,West Roxbury,155,4.5,4,1.0,60.0,1.0,42.271761,-71.167592,2016-05-18 20:33:13.046915,63.09
269,57800,68870,Private room,,East Boston,162,4.5,1,1.0,65.0,1.0,42.383021,-71.000332,2016-05-19 01:07:00.314664,65.73599999999999
3046,225224,85770,Private room,,South End,164,4.5,1,1.0,98.0,1.0,42.346428,-71.07503,2016-05-18 20:56:32.758899,66.49199999999999
3044,27546,119019,Private room,,Dorchester,165,4.5,3,1.0,55.0,1.0,42.298349,-71.059104,2016-05-19 01:23:22.878027,66.87
2542,536865,2618808,Entire home/apt,,Dorchester,167,4.5,4,2.0,109.0,2.0,42.310864,-71.06815,2016-05-18 20:17:43.210566,67.626
3274,1321422,6608084,Private room,,Dorchester,168,5.0,3,1.0,45.0,1.0,42.30838,-71.046943,2016-05-18 21:23:24.849565,68.50399999999999
2194,891661,4737456,Entire home/apt,,North End,171,4.5,4,1.0,125.0,2.0,42.368531,-71.053626,2016-05-18 20:36:02.263049,69.138
769,2795342,14299585,Private room,,Chinatown,172,5.0,2,1.0,109.0,1.0,42.350739000000004,-71.059556,2016-05-18 19:53:52.027242,70.016
1948,798957,1651480,Entire home/apt,,South End,175,5.0,4,2.0,225.0,1.0,42.341213,-71.075711,2016-05-19 02:03:56.635006,71.15
2040,322593,1651480,Entire home/apt,,South End,181,4.5,2,1.0,195.0,3.0,42.343488,-71.076802,2016-05-19 02:51:48.552027,72.918
3065,77691,119019,Private room,,Dorchester,181,4.5,3,1.0,65.0,1.0,42.297709000000005,-71.059791,2016-05-19 02:28:35.148703,72.918
206,447826,2053557,Private room,,Jamaica Plain,183,5.0,2,1.0,71.0,3.0,42.317134,-71.10965999999999,2016-05-19 01:15:47.458980,74.174
3166,1178106,1407005,Private room,,East Boston,186,4.5,2,1.0,77.0,1.0,42.376689,-71.03428199999999,2016-05-19 02:39:24.567303,74.808
2239,366038,633554,Entire home/apt,,Downtown,188,4.5,2,1.0,250.0,1.0,42.362934,-71.057781,2016-05-19 02:25:50.004531,75.56400000000001
3162,451872,2244581,Private room,,South Boston,192,4.0,2,1.0,95.0,1.0,42.339559,-71.05544300000001,2016-05-18 19:50:55.911726,76.576
3096,1584362,6608084,Private room,,Dorchester,193,5.0,3,1.0,33.0,1.0,42.310502,-71.04811600000001,2016-05-18 23:15:59.010292,77.954
72,1178162,1407005,Private room,,East Boston,195,4.5,2,1.0,90.0,1.0,42.377796000000004,-71.034666,2016-05-19 02:13:31.698668,78.21
3256,1544702,6608084,Private room,,Dorchester,195,5.0,3,1.0,40.0,1.0,42.309449,-71.04555,2016-05-19 00:20:47.188405,78.71
164,1147871,1407005,Private room,,East Boston,197,4.5,2,1.0,95.0,1.0,42.377612,-71.035198,2016-05-19 01:37:31.979227,78.966
332,1472481,6608084,Private room,,Dorchester,198,5.0,3,1.0,40.0,1.0,42.309774,-71.04715300000001,2016-05-19 00:22:10.033077,79.844
2044,708802,3648427,Entire home/apt,,Charlestown,198,5.0,4,1.0,150.0,2.0,42.37755,-71.06280500000001,2016-05-18 22:57:01.450223,79.844
3260,1472520,6608084,Private room,,Dorchester,199,5.0,3,1.0,83.0,1.0,42.308105,-71.046196,2016-05-18 23:41:39.491549,80.222
3193,1141522,1407005,Private room,,East Boston,203,4.5,2,1.0,85.0,1.0,42.377520000000004,-71.034181,2016-05-18 22:45:54.462932,81.234
3027,22354,85770,Private room,,South End,203,4.5,1,1.0,135.0,1.0,42.344957,-71.074857,2016-05-19 01:46:58.680376,81.234
230,1615033,3637081,Entire home/apt,,North End,207,4.5,2,1.0,135.0,1.0,42.36796,-71.055729,2016-05-19 02:30:16.775271,82.746
2404,766700,3637081,Entire home/apt,,North End,209,4.5,2,1.0,135.0,1.0,42.366393,-71.055369,2016-05-19 01:05:19.207432,83.502
413,197972,965697,Entire home/apt,,Jamaica Plain,209,5.0,3,1.0,145.0,2.0,42.317321,-71.108338,2016-05-18 23:32:15.912005,84.002
2055,2776143,324630,Entire home/apt,,Beacon Hill,214,4.0,3,0.0,99.0,,42.360873,-71.066672,2016-05-18 23:56:19.018061,84.892
328,1695275,324630,Entire home/apt,,Fenway,223,4.0,4,1.0,99.0,,42.347726,-71.093948,2016-05-19 00:22:56.824439,88.294
3090,47521,119019,Private room,,Dorchester,225,4.5,3,1.0,55.0,1.0,42.29772,-71.05924,2016-05-18 20:39:05.126616,89.55
53,1136972,1480518,Private room,,Jamaica Plain,244,5.0,2,1.0,60.0,1.0,42.294442,-71.119945,2016-05-19 02:18:48.521148,97.232
746,916123,3637081,Entire home/apt,,North End,249,4.5,2,1.0,125.0,1.0,42.367222999999996,-71.05736,2016-05-18 20:01:14.556064,98.622
463,815639,3637081,Entire home/apt,,North End,249,4.5,2,1.0,130.0,1.0,42.367581,-71.056113,2016-05-19 00:49:51.685730,98.622
3080,31796,119019,Private room,,Dorchester,262,4.5,4,1.0,65.0,1.0,42.299772999999995,-71.060476,2016-05-19 02:46:40.737112,103.536
585,1497879,2776892,Entire home/apt,,East Boston,281,4.5,3,1.0,89.0,1.0,42.366884999999996,-71.036151,2016-05-18 23:56:09.687771,110.718
2208,414419,2027295,Entire home/apt,,Back Bay,283,4.5,4,1.0,200.0,2.0,42.35387,-71.079723,2016-05-18 20:28:58.677386,111.474
2852,66288,324630,Entire home/apt,,Mission Hill,385,4.0,2,0.0,75.0,,42.332152,-71.10674200000001,2016-05-18 21:23:47.486446,149.53
0,6291807,16375951,Entire home/apt,,Jamaica Plain,1,,4,2.0,119.0,14.0,42.298159999999996,-71.11153,2016-05-19 02:58:16.563871,
1,2656568,13597630,Entire home/apt,,Back Bay,0,,2,1.0,600.0,1.0,42.348071999999995,-71.076639,2016-05-19 02:58:06.015822,
2,10723203,15913699,Private room,,Allston,2,,2,1.0,96.0,1.0,42.350588,-71.12947700000001,2016-05-19 02:57:39.074104,
7,12808014,28197086,Private room,,Allston,0,,1,1.0,65.0,1.0,42.351883,-71.130772,2016-05-19 02:56:12.350833,
8,6793913,30283594,Entire home/apt,,Fenway,2,,5,2.0,571.0,3.0,42.343305,-71.101489,2016-05-19 02:55:56.997256,
12,9992532,30283594,Entire home/apt,,Back Bay,0,,5,2.0,571.0,3.0,42.346709999999995,-71.07770699999999,2016-05-19 02:54:25.223723,
14,5824015,30228015,Private room,,Allston,0,,2,1.0,50.0,1.0,42.35325,-71.129579,2016-05-19 02:54:09.371068,
15,9992751,30283594,Entire home/apt,,Back Bay,0,,5,2.0,199.0,3.0,42.346439000000004,-71.079199,2016-05-19 02:54:00.196420,
21,6551454,29224952,Entire home/apt,,Brighton,0,,2,3.0,150.0,3.0,42.339393,-71.146918,2016-05-19 02:51:24.530602,
26,13007354,20696611,Private room,,Allston,0,,1,1.0,50.0,1.0,42.355492,-71.12939399999999,2016-05-19 02:48:13.748926,
30,12254824,2086352,Entire home/apt,,Allston,0,,2,1.0,150.0,5.0,42.365224,-71.129209,2016-05-19 02:46:56.499881,
34,7573274,30283594,Entire home/apt,,Fenway,2,,5,2.0,571.0,3.0,42.344895,-71.100031,2016-05-19 02:44:01.520539,
35,10742655,16938558,Private room,,Downtown,2,,8,1.0,70.0,1.0,42.359707,-71.055284,2016-05-19 02:43:49.520501,
36,10118379,30283594,Entire home/apt,,West End,0,,3,1.0,169.0,10.0,42.36319,-71.06910500000001,2016-05-19 02:43:16.599649,
38,12891224,14004174,Private room,,Brighton,0,,2,1.0,55.0,3.0,42.344096,-71.16730600000001,2016-05-19 02:42:09.276700,
39,13062783,44620221,Private room,,Mission Hill,0,,1,1.0,60.0,1.0,42.330521000000005,-71.105698,2016-05-19 02:40:31.834718,
41,8101338,13263766,Shared room,,Allston,1,,1,1.0,50.0,1.0,42.348865999999994,-71.139228,2016-05-19 02:40:17.333372,
43,5511911,25079218,Entire home/apt,,North End,1,,2,1.0,240.0,2.0,42.365091,-71.055525,2016-05-19 02:39:08.965158,
50,12186553,15589117,Entire home/apt,,East Boston,0,,2,1.0,165.0,2.0,42.365856,-71.031136,2016-05-19 02:20:54.965100,
54,2513870,12867663,Entire home/apt,,South End,0,,4,1.0,300.0,14.0,42.344826,-71.076875,2016-05-19 02:18:29.318444,
56,9993559,51342173,Entire home/apt,,Jamaica Plain,1,,2,1.0,90.0,1.0,42.321646,-71.115719,2016-05-19 02:18:13.340901,
58,8048089,42082054,Entire home/apt,,Beacon Hill,2,,2,1.0,135.0,1.0,42.358823,-71.063974,2016-05-19 02:17:33.607124,
59,10153739,30283594,Entire home/apt,,Mission Hill,0,,3,1.0,457.0,3.0,42.333365,-71.099992,2016-05-19 02:17:30.118481,
60,12897590,70637430,Private room,,Allston,0,,1,1.0,69.0,2.0,42.35167,-71.126028,2016-05-19 02:17:26.320719,
62,11653496,6950436,Entire home/apt,,South Boston,2,,6,2.0,268.0,1.0,42.330177,-71.052348,2016-05-19 02:16:01.700889,
64,12563549,34226261,Entire home/apt,,Downtown,0,,3,1.0,400.0,1.0,42.35771,-71.056722,2016-05-19 02:14:57.995298,
66,9425902,5717433,Entire home/apt,,North End,2,,2,1.0,140.0,1.0,42.366524,-71.052132,2016-05-19 02:14:35.612602,
67,12890140,54064917,Private room,,Brighton,0,,3,1.0,55.0,3.0,42.342328,-71.16733,2016-05-19 02:14:19.396157,
68,11432300,60063253,Entire home/apt,,Downtown,0,,2,1.0,252.0,3.0,42.357566,-71.05658199999999,2016-05-19 02:14:10.954928,
69,10053369,30283594,Entire home/apt,,South Boston Waterfront,0,,3,1.0,457.0,3.0,42.353034,-71.047768,2016-05-19 02:14:07.905989,
70,7052847,10336060,Private room,,Allston,0,,2,1.0,60.0,18.0,42.352806,-71.123981,2016-05-19 02:13:52.317897,
71,2443944,4442258,Entire home/apt,,Jamaica Plain,0,,5,3.0,500.0,4.0,42.321233,-71.115689,2016-05-19 02:13:45.602733,
73,3420384,431385,Private room,,Roslindale,0,,4,1.0,150.0,3.0,42.274408,-71.125294,2016-05-19 02:13:17.307201,
74,12232615,17893434,Private room,,Downtown,0,,2,1.0,250.0,1.0,42.354077000000004,-71.06314,2016-05-19 02:13:12.912050,
76,11256475,54064917,Private room,,Brighton,0,,4,1.0,58.0,2.0,42.342746000000005,-71.167468,2016-05-19 02:11:52.657973,
78,8063870,9419684,Entire home/apt,,Fenway,2,,3,1.0,272.0,3.0,42.345378000000004,-71.100018,2016-05-19 02:11:07.452982,
79,13066225,42820495,Shared room,,Downtown,0,,1,1.0,59.0,,42.355813,-71.06245799999999,2016-05-19 02:11:04.030117,
80,12930634,70983352,Entire home/apt,,Allston,0,,3,1.0,140.0,4.0,42.365258000000004,-71.119686,2016-05-19 02:11:01.457811,
89,5447285,28254412,Private room,,Brighton,0,,2,1.0,44.0,1.0,42.34028,-71.143274,2016-05-19 02:06:42.514122,
91,7513605,22348222,Entire home/apt,,South End,2,,2,0.0,155.0,7.0,42.345046,-71.075765,2016-05-19 02:05:37.982090,
92,8164953,30283594,Entire home/apt,,Fenway,0,,5,1.0,199.0,3.0,42.344543,-71.099308,2016-05-19 02:05:34.861361,
93,4461901,22348222,Private room,,South End,2,,2,1.0,155.0,7.0,42.344677000000004,-71.077623,2016-05-19 02:05:17.767315,
98,9166002,3169119,Entire home/apt,,Leather District,0,,4,2.0,295.0,1.0,42.351251,-71.05893,2016-05-19 02:04:03.833795,
105,12990153,71568696,Entire home/apt,,Fenway,0,,3,0.0,158.0,,42.34241,-71.10126899999999,2016-05-19 02:02:32.747564,
107,12074204,64704565,Shared room,,Mission Hill,1,,1,1.0,27.0,2.0,42.330801,-71.099008,2016-05-19 02:02:05.219212,
108,12433184,64969164,Entire home/apt,,South Boston,1,,4,1.0,189.0,1.0,42.341221000000004,-71.052787,2016-05-19 02:01:58.130853,
113,12604505,19094700,Entire home/apt,,Brighton,0,,4,1.0,200.0,1.0,42.342451000000004,-71.155167,2016-05-19 01:59:31.920430,
114,12253499,65973859,Entire home/apt,,Allston,2,,1,0.0,85.0,1.0,42.349814,-71.132085,2016-05-19 01:59:14.026190,
116,10118946,30283594,Entire home/apt,,West End,0,,5,2.0,199.0,10.0,42.364862,-71.067154,2016-05-19 01:57:44.658235,
121,12871837,60115031,Shared room,,Fenway,0,,1,1.0,100.0,2.0,42.3448,-71.101093,2016-05-19 01:55:47.507177,
122,10185646,1997048,Entire home/apt,,Dorchester,0,,4,3.0,179.0,3.0,42.301462,-71.080998,2016-05-19 01:55:38.988466,
123,10862342,5635152,Entire home/apt,,North End,1,,2,1.0,160.0,1.0,42.366288,-71.05493,2016-05-19 01:55:16.218935,
124,10136854,30283594,Entire home/apt,,Chinatown,0,,3,1.0,349.0,3.0,42.350642,-71.06291,2016-05-19 01:54:51.266651,
126,7036112,24545104,Entire home/apt,,North End,1,,3,1.0,180.0,1.0,42.36313,-71.053159,2016-05-19 01:53:27.106048,
133,12871137,70390911,Shared room,,Allston,0,,1,1.0,35.0,1.0,42.349352,-71.136227,2016-05-19 01:51:38.844374,
136,12208307,34122490,Private room,,South Boston,0,,1,1.0,53.0,1.0,42.334778,-71.048581,2016-05-19 01:50:53.744160,
138,7554801,14840087,Private room,,Jamaica Plain,2,,2,1.0,65.0,5.0,42.322355,-71.10673,2016-05-19 01:50:23.554189,
143,9169272,47719377,Entire home/apt,,Beacon Hill,1,,2,1.0,130.0,1.0,42.359640999999996,-71.06552099999999,2016-05-19 01:47:10.686521,
145,12227302,17198627,Private room,,Allston,1,,2,1.0,53.0,1.0,42.350491999999996,-71.127134,2016-05-19 01:46:47.121309,
148,8644473,2346094,Private room,,Allston,2,,3,1.0,60.0,1.0,42.354428999999996,-71.129278,2016-05-19 01:43:26.625355,
150,13002808,67536196,Private room,,Allston,0,,2,1.0,54.0,2.0,42.349409,-71.131552,2016-05-19 01:42:00.330718,
154,5959740,27858335,Private room,,Brighton,1,,2,1.0,75.0,5.0,42.342217,-71.146811,2016-05-19 01:40:28.866448,
155,11440702,389733,Entire home/apt,,Downtown,0,,4,1.0,200.0,1.0,42.364999,-71.05970400000001,2016-05-19 01:40:02.863007,
159,12428994,30283594,Entire home/apt,,Chinatown,0,,5,2.0,571.0,3.0,42.350801000000004,-71.061691,2016-05-19 01:38:49.115617,
160,10116726,30283594,Entire home/apt,,Downtown,1,,3,1.0,169.0,3.0,42.352599,-71.061702,2016-05-19 01:38:07.055677,
166,12262803,30708464,Private room,,Allston,1,,2,1.0,125.0,3.0,42.363208,-71.134417,2016-05-19 01:35:49.089748,
168,12917537,70846120,Entire home/apt,,Brighton,0,,4,2.0,91.0,1.0,42.358844,-71.144193,2016-05-19 01:34:59.283979,
170,12957317,71229368,Private room,,Dorchester,2,,2,1.0,60.0,1.0,42.318194,-71.040408,2016-05-19 01:34:45.484831,
172,12339410,6311939,Private room,,Brighton,2,,2,1.0,100.0,1.0,42.361327,-71.145678,2016-05-19 01:32:52.528122,
178,472070,814298,Entire home/apt,,Back Bay,2,,4,2.0,150.0,2.0,42.351471000000004,-71.08320400000001,2016-05-19 01:31:08.015076,
181,11639480,61701374,Private room,,Roxbury,0,,1,1.0,49.0,1.0,42.309563,-71.087091,2016-05-19 01:29:57.934473,
184,9460898,1444340,Entire home/apt,,South Boston,1,,4,1.0,138.0,2.0,42.342252,-71.057115,2016-05-19 01:28:45.055963,
187,4887325,2448751,Private room,,Back Bay,0,,1,1.0,100.0,1.0,42.352612,-71.076027,2016-05-19 01:27:16.397046,
191,6277566,6636693,Private room,,Allston,2,,2,1.0,95.0,3.0,42.361928999999996,-71.130641,2016-05-19 01:25:18.936479,
194,8335838,30283594,Entire home/apt,,Fenway,0,,5,2.0,571.0,3.0,42.344883,-71.10139699999999,2016-05-19 01:24:26.998033,
195,12699603,69028974,Entire home/apt,,East Boston,1,,4,2.0,225.0,2.0,42.38366,-71.000261,2016-05-19 01:23:42.718688,
196,1755376,25188,Entire home/apt,,West End,2,,2,1.0,265.0,4.0,42.363803000000004,-71.067767,2016-05-19 01:22:46.834009,
198,7463250,37096230,Shared room,,Fenway,0,,1,1.0,100.0,1.0,42.349926,-71.097876,2016-05-19 01:22:02.393295,
200,13013196,10389396,Private room,,Roxbury,0,,2,1.0,39.0,1.0,42.335879,-71.082965,2016-05-19 01:21:29.360269,
202,10592815,47858156,Entire home/apt,,South Boston Waterfront,0,,4,2.0,200.0,1.0,42.347424,-71.039208,2016-05-19 01:20:17.403052,
209,10810443,5971513,Private room,,Allston,0,,1,1.0,45.0,10.0,42.354626,-71.128292,2016-05-19 01:15:09.722992,
212,9534326,32974291,Shared room,,Fenway,0,,1,1.0,50.0,1.0,42.345519,-71.08846,2016-05-19 02:35:55.784087,
213,10271867,52274002,Private room,,Jamaica Plain,1,,2,1.0,46.0,1.0,42.323570000000004,-71.106708,2016-05-19 02:35:48.145254,
215,8837755,46285032,Entire home/apt,,Downtown,0,,4,2.0,275.0,1.0,42.350955,-71.069194,2016-05-19 02:35:36.526773,
216,10053235,30283594,Entire home/apt,,South Boston Waterfront,0,,3,1.0,169.0,3.0,42.352919,-71.04803100000001,2016-05-19 02:34:38.516675,
217,9428208,6592128,Entire home/apt,,Mission Hill,0,,5,5.0,100.0,5.0,42.332958000000005,-71.100101,2016-05-19 02:34:28.943767,
222,5868798,30473016,Entire home/apt,,South Boston,0,,4,2.0,225.0,1.0,42.334165999999996,-71.029515,2016-05-19 02:33:19.699836,
228,10149314,30283594,Entire home/apt,,Fenway,1,,3,1.0,457.0,3.0,42.343621999999996,-71.097971,2016-05-19 02:30:44.751083,
229,1868205,9419684,Entire home/apt,,South Boston Waterfront,2,,3,1.0,289.0,3.0,42.347685999999996,-71.037554,2016-05-19 02:30:39.606242,
231,6268082,25660835,Entire home/apt,,Bay Village,0,,4,1.0,200.0,3.0,42.348894,-71.068497,2016-05-19 02:29:41.993426,
234,13090471,33323873,Private room,,Back Bay,0,,1,1.0,80.0,5.0,42.343609,-71.081391,2016-05-19 02:28:49.860495,
235,11572070,47664830,Entire home/apt,,South Boston Waterfront,0,,4,1.0,175.0,1.0,42.346971999999994,-71.037859,2016-05-19 02:28:41.397732,
236,6627802,30658962,Entire home/apt,,Charlestown,0,,3,2.0,1000.0,1.0,42.375254999999996,-71.053309,2016-05-19 02:27:46.273442,
